3737,3800,16,1,6
3642,3780,24,4,27
3630,3777,27,4,27
3656,3785,28,3,18
3638,3779,25,4,27
3622,3775,29,4,27
3679,3784,23,2,15
3647,3782,25,4,24
3737,3800,16,1,6
3757,3805,11,1,6
3761,3806,10,1,6
3712,3799,14,3,18
3655,3784,23,4,24
3665,3785,16,4,30
3597,3768,30,5,33
3719,3794,13,2,15
3686,3791,13,4,27
3659,3785,22,4,24
3761,3806,10,1,6
3658,3784,20,4,27
3670,3787,17,4,27
3647,3782,25,4,24
3715,3793,14,2,15
3740,3800,10,2,12
3707,3791,16,2,15
3749,3803,13,1,6
3675,3789,18,4,24
3639,3780,27,4,24
3601,3769,29,5,33
3785,3812,4,1,6
3788,3809,7,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3792,3810,6,0,0
3808,3814,2,0,0
3793,3814,2,1,6
3785,3812,4,1,6
3804,3813,3,0,0
3800,3812,4,0,0
3808,3814,2,0,0
3800,3812,4,0,0
3792,3810,6,0,0
3789,3813,3,1,6
3800,3812,4,0,0
3788,3809,7,0,0
3800,3812,4,0,0
3789,3813,3,1,6
3804,3813,3,0,0
3777,3810,6,1,6
3800,3812,4,0,0
3789,3813,3,1,6
3804,3813,3,0,0
3800,3812,4,0,0
3812,3815,1,0,0
3796,3811,5,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3812,3815,1,0,0
3800,3812,4,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3812,3815,1,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3808,3814,2,0,0
3804,3813,3,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3808,3814,2,0,0
3812,3815,1,0,0
3804,3813,3,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3792,3810,6,0,0
3812,3815,1,0,0
3812,3815,1,0,0
3808,3814,2,0,0
3800,3812,4,0,0
3800,3812,4,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3808,3814,2,0,0
3812,3815,1,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3808,3814,2,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3808,3814,2,0,0
3808,3814,2,0,0
3808,3814,2,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3784,3808,8,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3808,3814,2,0,0
3804,3813,3,0,0
3789,3813,3,1,6
3808,3814,2,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3812,3815,1,0,0
3808,3814,2,0,0
3804,3813,3,0,0
3737,3800,16,1,6
3716,3794,16,2,12
3737,3800,16,1,6
3650,3776,25,3,21
3741,3801,15,1,6
3671,3782,22,3,18
3666,3780,18,4,24
3723,3795,12,2,15
3723,3795,12,2,15
3723,3795,12,2,15
3723,3795,12,2,15
3621,3774,24,5,33
3666,3780,21,3,21
3733,3799,17,1,6
3713,3794,22,1,6
3717,3795,21,1,6
3729,3798,18,1,6
3695,3788,19,2,15
3723,3795,12,2,15
3694,3787,14,3,21
3711,3792,15,2,15
3711,3792,15,2,15
3707,3791,16,2,15
3719,3794,13,2,15
3715,3793,14,2,15
3711,3792,15,2,15
3698,3788,13,3,21
3721,3796,20,1,6
3573,3762,36,5,33
3749,3803,10,2,9
3659,3785,22,4,24
3733,3799,17,1,6
3677,3779,22,2,15
3705,3792,21,2,9
3653,3782,16,5,33
3731,3794,13,2,9
3645,3780,18,5,33
3735,3795,12,2,9
3735,3795,15,1,6
3743,3797,13,1,6
3709,3787,14,2,15
3662,3779,22,3,21
3757,3805,11,1,6
3634,3778,26,4,27
3671,3788,19,4,24
3659,3785,22,4,24
3682,3784,17,3,21
3727,3796,11,2,15
3733,3799,17,1,6
3719,3794,13,2,15
3617,3773,25,5,33
3630,3777,27,4,27
3715,3793,14,2,15
3708,3798,15,3,18
3674,3788,19,3,24
3638,3779,25,4,27
3670,3781,17,4,24
3655,3784,23,4,24
3649,3781,17,5,33
3702,3789,12,3,21
3757,3805,11,1,6
3719,3794,13,2,15
3731,3797,10,2,15
3642,3780,24,4,27
3659,3785,22,4,24
3715,3793,14,2,15
3761,3806,10,1,6
3761,3806,10,1,6
3691,3787,20,2,15
3703,3796,11,4,24
3698,3785,22,1,9
3737,3800,16,1,6
3650,3782,22,4,27
3638,3779,25,4,27
3660,3786,27,3,18
3646,3781,23,4,27
3630,3777,27,4,27
3687,3786,21,2,15
3655,3784,23,4,24
3737,3800,16,1,6
3765,3807,9,1,6
3761,3806,10,1,6
3712,3799,14,3,18
3663,3786,21,4,24
3677,3788,13,4,30
3613,3772,26,5,33
3719,3794,13,2,15
3690,3792,12,4,27
3671,3788,19,4,24
3761,3806,10,1,6
3662,3785,19,4,27
3674,3788,16,4,27
3659,3785,22,4,24
3715,3793,14,2,15
3740,3800,10,2,12
3715,3793,14,2,15
3749,3803,13,1,6
3683,3791,16,4,24
3647,3782,25,4,24
3617,3773,25,5,33
3773,3809,7,1,6
3777,3810,6,1,6
3789,3813,3,1,6
3789,3813,3,1,6
3777,3810,6,1,6
3785,3812,4,1,6
3806,3818,4,0,0
3798,3816,6,0,0
3789,3813,3,1,6
3785,3812,4,1,6
3785,3812,4,1,6
3785,3812,4,1,6
3777,3810,6,1,6
3802,3817,5,0,0
3777,3810,6,1,6
3773,3809,7,1,6
3785,3812,4,1,6
3810,3819,3,0,0
3789,3813,3,1,6
3798,3816,6,0,0
3785,3812,4,1,6
3810,3819,3,0,0
3781,3811,5,1,6
3777,3810,6,1,6
3789,3813,3,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3773,3809,7,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3789,3813,3,1,6
3777,3810,6,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3777,3810,6,1,6
3781,3811,5,1,6
3789,3813,3,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3785,3812,4,1,6
3781,3811,5,1,6
3777,3810,6,1,6
3785,3812,4,1,6
3781,3811,5,1,6
3785,3812,4,1,6
3789,3813,3,1,6
3781,3811,5,1,6
3773,3809,7,1,6
3781,3811,5,1,6
3769,3808,8,1,6
3789,3813,3,1,6
3789,3813,3,1,6
3785,3812,4,1,6
3777,3810,6,1,6
3777,3810,6,1,6
3777,3810,6,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3785,3812,4,1,6
3789,3813,3,1,6
3777,3810,6,1,6
3781,3811,5,1,6
3785,3812,4,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3785,3812,4,1,6
3785,3812,4,1,6
3785,3812,4,1,6
3781,3811,5,1,6
3777,3810,6,1,6
3765,3807,9,1,6
3781,3811,5,1,6
3777,3810,6,1,6
3785,3812,4,1,6
3781,3811,5,1,6
3810,3819,3,0,0
3785,3812,4,1,6
3781,3811,5,1,6
3785,3812,4,1,6
3777,3810,6,1,6
3781,3811,5,1,6
3773,3809,7,1,6
3781,3811,5,1,6
3781,3811,5,1,6
3777,3810,6,1,6
3781,3811,5,1,6
3785,3812,4,1,6
3789,3813,3,1,6
3785,3812,4,1,6
3781,3811,5,1,6
3758,3806,16,0,0
3737,3800,16,1,6
3758,3806,16,0,0
3663,3780,27,2,15
3762,3807,15,0,0
3684,3786,24,2,12
3679,3784,20,3,18
3736,3799,14,1,9
3736,3799,14,1,9
3736,3799,14,1,9
3736,3799,14,1,9
3634,3778,26,4,27
3683,3785,22,2,15
3746,3803,19,0,0
3726,3798,24,0,0
3730,3799,23,0,0
3742,3802,20,0,0
3716,3794,19,1,9
3736,3799,14,1,9
3707,3791,16,2,15
3724,3796,17,1,9
3724,3796,17,1,9
3720,3795,18,1,9
3732,3798,15,1,9
3728,3797,16,1,9
3724,3796,17,1,9
3711,3792,15,2,15
3730,3799,23,0,0
3586,3766,38,4,27
3762,3807,12,1,3
3676,3790,23,3,18
3742,3802,20,0,0
3658,3778,23,3,21
3714,3795,24,1,3
3666,3786,18,4,27
3708,3792,15,3,15
3662,3785,19,4,27
3712,3793,14,3,15
3712,3793,17,2,12
3720,3795,15,2,12
3690,3786,15,3,21
3679,3784,23,2,15
3778,3811,11,0,0
3647,3782,28,3,21
3692,3794,19,3,18
3680,3791,22,3,18
3703,3790,17,2,15
3748,3802,11,1,9
3746,3803,19,0,0
3740,3800,13,1,9
3630,3777,27,4,27
3643,3781,29,3,21
3736,3799,14,1,9
3725,3803,16,2,12
3687,3792,21,2,18
3651,3783,27,3,21
3683,3785,19,3,18
3676,3790,23,3,18
3666,3786,18,4,27
3723,3795,12,2,15
3778,3811,11,0,0
3740,3800,13,1,9
3752,3803,10,1,9
3655,3784,26,3,21
3680,3791,22,3,18
3736,3799,14,1,9
3782,3812,10,0,0
3782,3812,10,0,0
3712,3793,20,1,9
3724,3802,11,3,18
3675,3783,24,2,15
3758,3806,16,0,0
3663,3786,24,3,21
3651,3783,27,3,21
3677,3791,28,2,12
3659,3785,25,3,21
3643,3781,29,3,21
3700,3790,23,1,9
3676,3790,23,3,18
3758,3806,16,0,0
3778,3811,11,0,0
3782,3812,10,0,0
3733,3805,14,2,12
3684,3792,21,3,18
3694,3793,14,3,24
3626,3776,28,4,27
3740,3800,13,1,9
3707,3797,13,3,21
3688,3793,20,3,18
3782,3812,10,0,0
3679,3790,20,3,21
3691,3793,17,3,21
3676,3790,23,3,18
3736,3799,14,1,9
3761,3806,10,1,6
3728,3797,16,1,9
3770,3809,13,0,0
3704,3797,16,3,18
3668,3788,25,3,18
3630,3777,27,4,27
3796,3811,5,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3788,3809,7,0,0
3788,3809,7,0,0
3781,3811,5,1,6
3773,3809,7,1,6
3792,3810,6,0,0
3796,3811,5,0,0
3788,3809,7,0,0
3796,3811,5,0,0
3788,3809,7,0,0
3769,3808,8,1,6
3796,3811,5,0,0
3784,3808,8,0,0
3796,3811,5,0,0
3777,3810,6,1,6
3800,3812,4,0,0
3773,3809,7,1,6
3804,3813,3,0,0
3785,3812,4,1,6
3792,3810,6,0,0
3788,3809,7,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3784,3808,8,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3788,3809,7,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3788,3809,7,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3796,3811,5,0,0
3792,3810,6,0,0
3780,3807,9,0,0
3784,3808,8,0,0
3792,3810,6,0,0
3796,3811,5,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3784,3808,8,0,0
3792,3810,6,0,0
3780,3807,9,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3788,3809,7,0,0
3788,3809,7,0,0
3788,3809,7,0,0
3780,3807,9,0,0
3792,3810,6,0,0
3788,3809,7,0,0
3784,3808,8,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3788,3809,7,0,0
3792,3810,6,0,0
3788,3809,7,0,0
3792,3810,6,0,0
3796,3811,5,0,0
3788,3809,7,0,0
3792,3810,6,0,0
3796,3811,5,0,0
3796,3811,5,0,0
3788,3809,7,0,0
3792,3810,6,0,0
3788,3809,7,0,0
3772,3805,11,0,0
3792,3810,6,0,0
3788,3809,7,0,0
3796,3811,5,0,0
3792,3810,6,0,0
3785,3812,4,1,6
3796,3811,5,0,0
3784,3808,8,0,0
3796,3811,5,0,0
3788,3809,7,0,0
3792,3810,6,0,0
3784,3808,8,0,0
3792,3810,6,0,0
3792,3810,6,0,0
3788,3809,7,0,0
3792,3810,6,0,0
3796,3811,5,0,0
3792,3810,6,0,0
3796,3811,5,0,0
3792,3810,6,0,0
3733,3799,17,1,6
3712,3793,17,2,12
3733,3799,17,1,6
3638,3773,28,3,21
3737,3800,16,1,6
3659,3779,25,3,18
3654,3777,21,4,24
3711,3792,15,2,15
3711,3792,15,2,15
3711,3792,15,2,15
3711,3792,15,2,15
3601,3769,29,5,33
3650,3776,25,3,21
3721,3796,20,1,6
3701,3791,25,1,6
3705,3792,24,1,6
3709,3793,23,1,6
3691,3787,20,2,15
3711,3792,15,2,15
3690,3786,15,3,21
3699,3789,18,2,15
3699,3789,18,2,15
3695,3788,19,2,15
3707,3791,16,2,15
3703,3790,17,2,15
3699,3789,18,2,15
3678,3783,18,3,21
3705,3792,24,1,6
3557,3758,40,5,33
3729,3798,15,2,9
3643,3781,26,4,24
3709,3793,23,1,6
3661,3775,26,2,15
3681,3786,27,2,9
3641,3779,19,5,33
3711,3789,18,2,9
3629,3776,22,5,33
3715,3790,17,2,9
3715,3790,20,1,6
3723,3792,18,1,6
3693,3783,18,2,15
3646,3775,26,3,21
3753,3804,12,1,6
3622,3775,29,4,27
3659,3785,22,4,24
3647,3782,25,4,24
3678,3783,18,3,21
3723,3795,12,2,15
3721,3796,20,1,6
3715,3793,14,2,15
3597,3768,30,5,33
3618,3774,30,4,27
3711,3792,15,2,15
3700,3796,17,3,18
3662,3785,22,3,24
3626,3776,28,4,27
3650,3776,22,4,24
3643,3781,26,4,24
3633,3777,21,5,33
3698,3788,13,3,21
3753,3804,12,1,6
3715,3793,14,2,15
3727,3796,11,2,15
3630,3777,27,4,27
3647,3782,25,4,24
3711,3792,15,2,15
3757,3805,11,1,6
3757,3805,11,1,6
3687,3786,21,2,15
3691,3793,14,4,24
3678,3780,27,1,9
3733,3799,17,1,6
3638,3779,25,4,27
3626,3776,28,4,27
3652,3784,29,3,18
3634,3778,26,4,27
3618,3774,30,4,27
3675,3783,24,2,15
3643,3781,26,4,24
3733,3799,17,1,6
3753,3804,12,1,6
3757,3805,11,1,6
3708,3798,15,3,18
3651,3783,24,4,24
3661,3784,17,4,30
3593,3767,31,5,33
3715,3793,14,2,15
3682,3790,14,4,27
3655,3784,23,4,24
3757,3805,11,1,6
3654,3783,21,4,27
3666,3786,18,4,27
3643,3781,26,4,24
3711,3792,15,2,15
3736,3799,11,2,12
3703,3790,17,2,15
3745,3802,14,1,6
3671,3788,19,4,24
3635,3779,28,4,24
3597,3768,30,5,33
3796,3811,5,0,0
3796,3811,5,0,0
3792,3810,6,0,0
3800,3812,4,0,0
3793,3814,2,1,6
3785,3812,4,1,6
3796,3811,5,0,0
3800,3812,4,0,0
3800,3812,4,0,0
3800,3812,4,0,0
3792,3810,6,0,0
3781,3811,5,1,6
3816,3816,0,0,0
3788,3809,7,0,0
3800,3812,4,0,0
3781,3811,5,1,6
3804,3813,3,0,0
3777,3810,6,1,6
3808,3814,2,0,0
3789,3813,3,1,6
3804,3813,3,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3796,3811,5,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3808,3814,2,0,0
3804,3813,3,0,0
3788,3809,7,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3808,3814,2,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3792,3810,6,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3800,3812,4,0,0
3800,3812,4,0,0
3792,3810,6,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3808,3814,2,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3808,3814,2,0,0
3808,3814,2,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3780,3807,9,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3808,3814,2,0,0
3804,3813,3,0,0
3789,3813,3,1,6
3808,3814,2,0,0
3796,3811,5,0,0
3800,3812,4,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3796,3811,5,0,0
3804,3813,3,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3800,3812,4,0,0
3804,3813,3,0,0
3808,3814,2,0,0
3804,3813,3,0,0
3737,3800,16,1,6
3716,3794,16,2,12
3737,3800,16,1,6
3646,3775,26,3,21
3741,3801,15,1,6
3667,3781,23,3,18
3662,3779,19,4,24
3723,3795,12,2,15
3723,3795,12,2,15
3723,3795,12,2,15
3723,3795,12,2,15
3609,3771,27,5,33
3658,3778,23,3,21
3733,3799,17,1,6
3713,3794,22,1,6
3717,3795,21,1,6
3721,3796,20,1,6
3695,3788,19,2,15
3723,3795,12,2,15
3694,3787,14,3,21
3711,3792,15,2,15
3711,3792,15,2,15
3707,3791,16,2,15
3719,3794,13,2,15
3715,3793,14,2,15
3711,3792,15,2,15
3686,3785,16,3,21
3717,3795,21,1,6
3565,3760,38,5,33
3741,3801,12,2,9
3647,3782,25,4,24
3721,3796,20,1,6
3669,3777,24,2,15
3693,3789,24,2,9
3641,3779,19,5,33
3723,3792,15,2,9
3637,3778,20,5,33
3727,3793,14,2,9
3727,3793,17,1,6
3735,3795,15,1,6
3701,3785,16,2,15
3654,3777,24,3,21
3757,3805,11,1,6
3630,3777,27,4,27
3663,3786,21,4,24
3651,3783,24,4,24
3682,3784,17,3,21
3727,3796,11,2,15
3733,3799,17,1,6
3719,3794,13,2,15
3605,3770,28,5,33
3626,3776,28,4,27
3715,3793,14,2,15
3704,3797,16,3,18
3674,3788,19,3,24
3634,3778,26,4,27
3658,3778,20,4,24
3647,3782,25,4,24
3641,3779,19,5,33
3702,3789,12,3,21
3757,3805,11,1,6
3719,3794,13,2,15
3731,3797,10,2,15
3638,3779,25,4,27
3651,3783,24,4,24
3715,3793,14,2,15
3761,3806,10,1,6
3761,3806,10,1,6
3691,3787,20,2,15
3695,3794,13,4,24
3686,3782,25,1,9
3737,3800,16,1,6
3646,3781,23,4,27
3634,3778,26,4,27
3656,3785,28,3,18
3642,3780,24,4,27
3626,3776,28,4,27
3687,3786,21,2,15
3647,3782,25,4,24
3737,3800,16,1,6
3765,3807,9,1,6
3761,3806,10,1,6
3712,3799,14,3,18
3655,3784,23,4,24
3669,3786,15,4,30
3601,3769,29,5,33
3719,3794,13,2,15
