29689,29785,29,1,3
29701,29782,24,1,3
29709,29784,22,1,3
29482,29742,72,4,16
29431,29727,72,6,31
29482,29742,72,4,16
29327,29698,83,8,49
29468,29737,68,5,25
29356,29706,78,8,46
29335,29700,78,9,52
29344,29703,84,7,43
29332,29700,87,7,43
29328,29699,88,7,43
29360,29707,80,7,43
29308,29700,84,10,55
29447,29722,65,6,31
29465,29725,72,4,16
29405,29710,87,4,16
29453,29722,75,4,16
29357,29698,99,4,16
29360,29707,80,7,43
29356,29706,81,7,43
29327,29698,83,8,49
29360,29707,80,7,43
29344,29703,84,7,43
29352,29705,82,7,43
29348,29704,83,7,43
29340,29702,85,7,43
29322,29696,82,8,52
29423,29725,74,6,31
29449,29709,69,5,19
29106,29642,125,11,64
29508,29744,61,5,19
29375,29710,75,8,43
29477,29731,67,5,19
29416,29715,78,5,25
29444,29722,72,6,22
29416,29724,63,9,46
29480,29728,62,6,22
29362,29703,70,9,52
29479,29727,62,6,22
29490,29729,62,5,19
29481,29726,64,5,19
29460,29729,65,6,28
29381,29713,74,8,43
29531,29735,55,3,15
29312,29695,79,10,58
29350,29706,75,9,52
29322,29699,79,10,55
29331,29696,88,7,40
29420,29719,71,6,34
29358,29699,85,6,34
29400,29714,76,6,34
29302,29694,84,10,55
29254,29697,87,10,76
29392,29712,78,6,34
29425,29727,69,7,37
29327,29698,81,8,52
29327,29695,81,9,49
29286,29693,82,11,64
29314,29697,81,10,55
29362,29709,72,9,52
29407,29715,69,7,40
29446,29727,69,6,28
29408,29716,74,6,34
29416,29718,72,6,34
29348,29701,76,9,49
29315,29695,80,10,55
29405,29719,71,7,40
29508,29744,64,4,16
29520,29747,61,4,16
29396,29713,77,6,34
29404,29721,66,9,46
29428,29721,78,5,22
29402,29716,83,5,25
29339,29698,78,9,49
29301,29693,82,10,58
29347,29706,81,8,46
29367,29711,76,8,46
29327,29701,83,9,49
29388,29711,79,6,34
29314,29697,81,10,55
29412,29717,70,7,37
29432,29722,68,6,34
29478,29735,64,5,25
29391,29717,70,8,46
29316,29696,80,10,55
29352,29705,70,9,58
29320,29697,82,9,52
29392,29712,78,6,34
29402,29710,64,8,46
29360,29710,77,9,46
29521,29745,60,4,16
29339,29704,80,9,49
29349,29705,73,9,55
29312,29695,81,10,55
29381,29707,80,6,34
29494,29739,62,5,22
29447,29725,64,6,34
29393,29707,76,6,34
29412,29723,67,8,43
29306,29695,83,10,55
29323,29694,82,9,49
29562,29745,56,1,6
29536,29748,64,2,7
29599,29755,44,2,9
29623,29764,42,1,6
29583,29754,52,1,6
29619,29763,43,1,6
29627,29765,41,1,6
29595,29757,49,1,6
29644,29775,37,2,7
29624,29770,42,2,7
29607,29760,46,1,6
29612,29759,44,1,6
29567,29750,56,1,6
29615,29762,44,1,6
29768,29801,11,0,0
29576,29758,54,2,7
29603,29759,47,1,6
29603,29759,47,1,6
29601,29754,46,1,6
29572,29757,55,2,7
29627,29765,41,1,6
29572,29757,55,2,7
29627,29765,41,1,6
29632,29772,40,2,7
29724,29790,22,0,0
29711,29771,20,0,0
29577,29745,51,1,6
29724,29790,22,0,0
29728,29791,21,0,0
29724,29790,22,0,0
29720,29789,23,0,0
29707,29770,21,0,0
29649,29766,22,1,24
29711,29771,20,0,0
29581,29746,50,1,6
29716,29788,24,0,0
29720,29789,23,0,0
29732,29792,20,0,0
29711,29783,24,0,0
29724,29790,22,0,0
29724,29790,22,0,0
29569,29743,53,1,6
29723,29786,21,0,0
29591,29756,50,1,6
29626,29761,40,1,6
29618,29759,42,1,6
29570,29735,50,1,6
29557,29725,51,1,6
29720,29789,23,0,0
29623,29764,42,1,6
29586,29751,50,1,6
29643,29769,37,1,6
29679,29775,32,0,0
29708,29786,26,0,0
29750,29789,13,0,0
29566,29746,55,1,6
29585,29747,49,1,6
29587,29755,51,1,6
29708,29786,26,0,0
29702,29777,25,0,0
29549,29723,53,1,6
29618,29759,42,1,6
29614,29758,43,1,6
29569,29743,50,2,9
29606,29744,41,1,6
29688,29769,24,1,3
29589,29748,48,1,6
29605,29752,44,1,6
29724,29790,22,0,0
29578,29734,47,1,6
29629,29764,40,1,6
29598,29754,47,1,6
29626,29761,40,1,6
29614,29758,43,1,6
29626,29761,40,1,6
29593,29749,47,1,6
29728,29791,21,0,0
29583,29754,52,1,6
29518,29722,63,1,6
29606,29756,45,1,6
29614,29758,43,1,6
29622,29760,41,1,6
29728,29791,21,0,0
29668,29764,27,1,6
29627,29765,41,1,6
29599,29758,48,1,6
29732,29792,20,0,0
29694,29775,27,0,0
29599,29758,48,1,6
29768,29801,11,0,0
29724,29790,22,0,0
29724,29790,22,0,0
29688,29781,31,0,0
29583,29751,40,2,21
29733,29790,19,0,0
29599,29758,48,1,6
29614,29758,43,1,6
29622,29760,41,1,6
29528,29746,66,2,7
29485,29733,64,4,22
29528,29746,66,2,7
29373,29702,77,6,40
29522,29743,60,3,16
29402,29710,72,6,37
29381,29704,72,7,43
29390,29707,78,5,34
29378,29704,81,5,34
29374,29703,82,5,34
29406,29711,74,5,34
29362,29706,76,8,46
29464,29727,69,4,22
29506,29730,68,2,7
29446,29715,83,2,7
29502,29729,69,2,7
29406,29705,93,2,7
29406,29711,74,5,34
29402,29710,75,5,34
29373,29702,77,6,40
29406,29711,74,5,34
29390,29707,78,5,34
29398,29709,76,5,34
29394,29708,77,5,34
29386,29706,79,5,34
29376,29702,74,6,43
29477,29731,66,4,22
29498,29716,63,3,10
29159,29650,118,9,55
29525,29743,63,3,10
29416,29715,71,6,34
29510,29734,65,3,10
29433,29714,80,3,16
29477,29725,70,4,13
29449,29727,61,7,37
29473,29721,70,4,13
29395,29706,68,7,43
29496,29726,64,4,13
29507,29728,64,3,10
29498,29725,66,3,10
29476,29727,67,4,19
29403,29711,74,6,34
29580,29742,49,1,6
29361,29702,73,8,49
29399,29713,69,7,43
29379,29708,71,8,46
29388,29705,80,5,31
29477,29728,63,4,25
29407,29706,79,4,25
29465,29725,66,4,25
29351,29701,78,8,46
29311,29706,79,8,67
29457,29723,68,4,25
29482,29736,61,5,28
29384,29707,73,6,43
29384,29704,73,7,40
29332,29697,76,9,55
29363,29704,75,8,46
29419,29718,64,7,43
29464,29724,61,5,31
29503,29736,61,4,19
29465,29725,66,4,25
29473,29727,64,4,25
29405,29710,68,7,40
29364,29702,74,8,46
29454,29726,65,5,31
29565,29753,56,2,7
29577,29756,53,2,7
29453,29722,69,4,25
29461,29730,58,7,37
29469,29726,74,3,13
29451,29723,77,3,16
29388,29705,72,7,40
29350,29700,76,8,49
29396,29713,75,6,37
29424,29720,68,6,37
29384,29710,75,7,40
29437,29718,73,4,25
29371,29706,73,8,46
29461,29724,64,5,28
29481,29729,62,4,25
29535,29744,56,3,16
29448,29726,62,6,37
29373,29705,72,8,46
29401,29712,64,7,49
29369,29704,76,7,43
29457,29723,68,4,25
29451,29717,58,6,37
29409,29717,71,7,37
29578,29754,52,2,7
29396,29713,72,7,40
29406,29714,65,7,46
29369,29704,73,8,46
29446,29718,70,4,25
29551,29748,54,3,13
29504,29734,56,4,25
29450,29716,68,4,25
29437,29724,67,6,34
29363,29704,75,8,46
29372,29701,76,7,40
29637,29795,41,3,13
29603,29762,50,1,3
29652,29790,46,0,0
29697,29781,28,0,0
29733,29790,19,0,0
29621,29762,47,0,0
29744,29813,23,0,0
29634,29789,40,3,13
29602,29769,44,3,13
29721,29787,22,0,0
29712,29784,24,0,0
29694,29784,30,0,0
29721,29787,22,0,0
29619,29775,47,1,6
29685,29801,27,3,13
29632,29785,51,0,0
29701,29782,27,0,0
29712,29784,24,0,0
29673,29804,32,3,13
29725,29788,21,0,0
29665,29802,34,3,13
29621,29762,47,0,0
29607,29777,45,3,13
29653,29794,42,1,6
29631,29772,42,1,6
29709,29784,25,0,0
29618,29765,44,1,6
29622,29766,43,1,6
29631,29772,42,1,6
29649,29793,43,1,6
29640,29778,41,1,6
29578,29770,42,2,30
29636,29771,40,1,6
29713,29785,24,0,0
29645,29792,44,1,6
29614,29764,45,1,6
29634,29769,40,1,6
29609,29756,44,1,6
29653,29794,42,1,6
29653,29794,42,1,6
29710,29802,29,1,1
29635,29773,41,1,6
29731,29809,26,0,0
29750,29798,16,0,0
29758,29812,18,0,0
29712,29787,25,0,0
29709,29784,25,0,0
29622,29766,43,1,6
29626,29764,46,0,0
29710,29782,24,0,0
29645,29768,41,0,0
29623,29770,44,1,6
29609,29762,46,1,6
29623,29784,47,2,7
29698,29785,29,0,0
29734,29808,23,1,1
29713,29788,25,0,0
29610,29763,46,1,6
29631,29786,45,2,7
29702,29783,27,0,0
29742,29796,18,0,0
29750,29804,18,0,0
29718,29804,24,2,4
29740,29794,18,0,0
29582,29738,44,2,9
29738,29809,22,1,1
29759,29813,18,0,0
29625,29766,42,1,6
29719,29788,23,0,0
29766,29814,16,0,0
29722,29791,23,0,0
29764,29818,18,0,0
29759,29816,19,0,0
29750,29798,16,0,0
29742,29810,21,1,1
29631,29769,41,1,6
29716,29803,29,0,0
29651,29768,39,0,0
29743,29806,21,0,0
29738,29795,19,0,0
29754,29805,17,0,0
29630,29768,41,1,6
29591,29750,43,2,12
29746,29797,17,0,0
29723,29789,22,0,0
29621,29762,42,1,6
29623,29784,47,2,7
29739,29811,24,0,0
29634,29784,45,1,6
29623,29764,42,1,6
29627,29768,42,1,6
29595,29763,51,1,6
29636,29783,38,1,15
29626,29764,41,1,6
29746,29812,22,0,0
29738,29795,19,0,0
29746,29797,17,0,0
29525,29767,69,3,13
29474,29752,69,5,28
29525,29767,69,3,13
29378,29725,78,7,46
29511,29762,65,4,22
29407,29733,73,7,43
29386,29727,73,8,49
29395,29730,79,6,40
29383,29727,82,6,40
29379,29726,83,6,40
29411,29734,75,6,40
29367,29729,77,9,52
29479,29727,59,5,28
29506,29742,67,3,13
29446,29727,82,3,13
29507,29752,70,3,13
29406,29717,92,3,13
29403,29732,77,6,40
29407,29733,76,6,40
29378,29725,78,7,46
29411,29734,75,6,40
29395,29730,79,6,40
29403,29732,77,6,40
29399,29731,78,6,40
29391,29729,80,6,40
29373,29723,77,7,49
29457,29729,67,5,28
29501,29737,64,4,16
29169,29678,119,10,61
29551,29757,54,4,16
29416,29724,69,7,40
29526,29747,59,4,16
29455,29727,72,4,22
29493,29738,64,5,19
29459,29737,56,8,43
29517,29741,57,5,19
29403,29717,64,8,49
29524,29742,55,5,19
29535,29744,55,4,16
29526,29741,57,4,16
29488,29730,59,5,25
29409,29714,68,7,40
29581,29767,52,2,12
29348,29707,74,9,55
29385,29717,70,8,49
29357,29710,74,9,52
29358,29705,85,6,37
29447,29728,68,5,31
29395,29712,80,5,31
29427,29723,73,5,31
29345,29707,77,9,52
29289,29708,82,9,73
29419,29721,75,5,31
29456,29737,65,6,34
29364,29711,76,7,49
29364,29708,76,8,46
29318,29695,75,10,61
29349,29708,76,9,52
29401,29721,66,8,49
29434,29724,66,6,37
29473,29736,66,5,25
29435,29725,71,5,31
29443,29727,69,5,31
29385,29714,71,8,46
29352,29708,75,9,52
29432,29728,68,6,37
29535,29753,61,3,13
29547,29756,58,3,13
29423,29722,74,5,31
29439,29732,61,8,43
29486,29752,72,4,19
29429,29725,80,4,22
29376,29711,73,8,46
29336,29704,77,9,55
29378,29716,77,7,43
29402,29722,71,7,43
29362,29712,78,8,46
29423,29722,74,5,31
29349,29708,76,9,52
29431,29724,69,6,34
29467,29733,63,5,31
29505,29744,61,4,22
29418,29726,67,7,43
29353,29709,75,9,52
29391,29717,64,8,55
29365,29712,75,8,49
29419,29721,75,5,31
29435,29722,60,7,43
29399,29722,71,8,43
29550,29756,57,3,13
29370,29714,76,8,46
29380,29715,69,8,52
29353,29709,75,9,52
29410,29718,77,5,31
29522,29749,59,4,19
29483,29737,59,5,31
29422,29718,73,5,31
29447,29734,62,7,40
29341,29706,78,9,52
29368,29709,75,8,46
29541,29756,57,4,16
29597,29797,55,3,13
29657,29785,31,3,13
29671,29790,28,3,13
29568,29765,54,3,13
29717,29854,34,3,13
29693,29843,50,0,0
29625,29784,53,0,0
29657,29785,31,3,13
29643,29777,33,3,13
29623,29781,41,3,13
29656,29784,31,3,13
29597,29782,55,2,7
29736,29853,39,0,0
29583,29798,60,3,13
29636,29779,36,3,13
29641,29775,33,3,13
29787,29874,29,0,0
29663,29788,30,3,13
29731,29860,43,0,0
29563,29760,54,3,13
29674,29833,53,0,0
29666,29842,52,2,7
29592,29768,52,2,7
29630,29773,36,3,13
29596,29772,52,2,7
29596,29769,51,2,7
29606,29782,52,2,7
29662,29841,53,2,7
29601,29774,51,2,7
29593,29820,52,3,31
29597,29767,50,2,7
29634,29774,35,3,13
29660,29842,54,2,7
29597,29776,53,2,7
29601,29771,50,2,7
29571,29753,54,2,7
29666,29842,52,2,7
29668,29844,52,2,7
29632,29792,40,4,14
29596,29769,51,2,7
29703,29849,37,3,13
29671,29787,27,3,13
29679,29801,29,3,13
29645,29779,33,3,13
29634,29774,35,3,13
29630,29812,54,2,7
29602,29805,56,3,13
29631,29771,35,3,13
29621,29809,51,3,13
29576,29764,56,2,7
29617,29808,57,2,7
29585,29781,57,3,8
29623,29775,39,3,13
29656,29798,34,4,14
29685,29828,36,3,13
29618,29809,57,2,7
29593,29783,55,3,8
29623,29772,38,3,13
29663,29785,29,3,13
29671,29793,29,3,13
29640,29794,35,5,17
29661,29783,29,3,13
29590,29784,55,3,10
29660,29799,33,4,14
29680,29802,29,3,13
29637,29813,52,2,7
29640,29777,34,3,13
29690,29806,27,3,13
29651,29782,32,3,13
29686,29808,29,3,13
29680,29805,30,3,13
29671,29787,27,3,13
29664,29800,32,4,14
29639,29815,52,2,7
29688,29843,40,3,13
29588,29761,46,3,13
29664,29795,32,3,13
29659,29784,30,3,13
29675,29794,28,3,13
29638,29814,52,2,7
29596,29754,51,1,1
29690,29806,27,3,13
29691,29828,34,3,13
29596,29766,50,2,7
29584,29780,57,3,8
29707,29850,36,3,13
29642,29830,56,2,7
29635,29811,52,2,7
29635,29814,53,2,7
29575,29778,61,2,7
29617,29826,47,4,28
29597,29764,49,2,7
29718,29852,33,3,13
29659,29784,30,3,13
29667,29786,28,3,13
29599,29827,76,0,0
29544,29811,77,2,15
29599,29827,76,0,0
29440,29782,88,4,33
29581,29821,73,1,9
29477,29792,81,4,30
29456,29786,81,5,36
29457,29787,89,3,27
29445,29784,92,3,27
29441,29783,93,3,27
29477,29792,84,3,27
29441,29789,84,6,39
29495,29735,68,2,15
29514,29745,77,0,0
29454,29730,92,0,0
29515,29755,80,0,0
29414,29720,102,0,0
29477,29792,84,3,27
29469,29790,86,3,27
29444,29783,87,4,33
29477,29792,84,3,27
29461,29788,88,3,27
29469,29790,86,3,27
29461,29788,88,3,27
29457,29787,89,3,27
29435,29780,87,4,36
29524,29785,75,2,15
29513,29741,73,1,3
29181,29682,128,7,48
29573,29765,61,1,3
29436,29730,76,4,27
29538,29751,68,1,3
29441,29729,79,3,21
29505,29742,73,2,6
29477,29744,64,5,30
29497,29740,65,4,18
29423,29723,71,5,36
29504,29741,63,4,18
29523,29745,61,3,15
29506,29740,65,3,15
29472,29736,68,4,24
29438,29729,75,4,27
29590,29772,59,1,1
29365,29713,82,6,42
29411,29726,76,5,36
29383,29719,80,6,39
29376,29712,93,3,24
29465,29735,76,2,18
29403,29715,90,2,18
29445,29730,81,2,18
29363,29714,85,6,39
29307,29715,90,6,60
29437,29728,83,2,18
29478,29745,72,3,21
29372,29714,86,4,36
29380,29713,84,5,33
29348,29714,83,7,48
29375,29717,82,6,39
29427,29730,72,5,36
29452,29731,74,3,24
29491,29743,74,2,12
29453,29732,79,2,18
29461,29734,77,2,18
29405,29720,78,5,33
29376,29715,81,6,39
29450,29735,76,3,24
29557,29761,68,0,0
29565,29763,66,0,0
29441,29729,82,2,18
29465,29741,67,5,30
29472,29757,80,3,18
29447,29732,88,1,9
29392,29716,81,5,33
29354,29711,85,6,42
29400,29724,84,4,30
29416,29728,80,4,30
29380,29719,86,5,33
29433,29727,84,2,18
29375,29717,82,6,39
29457,29733,75,3,21
29477,29738,73,2,18
29527,29752,68,1,9
29444,29735,73,4,30
29377,29716,81,6,39
29413,29725,71,5,42
29381,29717,83,5,36
29437,29728,83,2,18
29459,29729,66,4,30
29421,29730,78,5,30
29570,29762,64,0,0
29392,29722,83,5,33
29402,29723,76,5,39
29373,29715,82,6,39
29426,29723,85,2,18
29539,29755,67,1,6
29492,29741,69,2,18
29438,29723,81,2,18
29457,29739,72,4,27
29367,29715,84,6,39
29388,29715,82,5,33
29724,29793,20,1,3
29614,29761,46,1,3
29650,29770,37,1,3
29698,29782,25,1,3
29632,29770,43,1,3
29689,29793,20,4,16
29667,29786,25,4,16
29638,29767,40,1,3
29637,29766,40,1,3
29603,29762,50,1,3
29646,29769,38,1,3
29649,29778,35,2,9
29581,29766,47,4,16
29704,29788,25,1,3
29626,29764,43,1,3
29636,29765,40,1,3
29577,29765,48,4,16
29650,29770,37,1,3
29577,29765,48,4,16
29730,29790,17,1,3
29677,29790,23,4,16
29661,29781,32,2,9
29644,29764,32,2,9
29617,29761,45,1,3
29655,29775,32,2,9
29659,29776,31,2,9
29660,29780,32,2,9
29657,29780,33,2,9
29648,29765,31,2,9
29586,29757,32,3,33
29652,29766,30,2,9
29621,29762,44,1,3
29653,29779,34,2,9
29651,29774,33,2,9
29663,29777,30,2,9
29638,29764,34,2,9
29661,29781,32,2,9
29661,29781,32,2,9
29602,29758,49,1,3
29663,29780,31,2,9
29628,29769,44,1,3
29666,29777,34,1,3
29659,29776,36,1,3
29611,29752,44,1,3
29598,29742,45,1,3
29651,29774,33,2,9
29695,29782,26,1,3
29618,29759,44,1,3
29714,29786,21,1,3
29627,29771,40,2,9
29638,29770,36,2,9
29635,29770,37,2,9
29606,29762,49,1,3
29626,29764,43,1,3
29622,29766,45,1,3
29639,29771,36,2,9
29643,29772,35,2,9
29590,29740,47,1,3
29658,29775,36,1,3
29655,29775,37,1,3
29610,29760,44,2,6
29643,29760,36,1,3
29611,29746,34,3,12
29630,29765,42,1,3
29646,29769,38,1,3
29654,29774,32,2,9
29619,29751,41,1,3
29668,29779,34,1,3
29634,29769,42,1,3
29667,29778,34,1,3
29655,29775,37,1,3
29666,29777,34,1,3
29634,29766,41,1,3
29660,29777,31,2,9
29620,29767,46,1,3
29559,29739,57,1,3
29647,29773,39,1,3
29654,29774,37,1,3
29663,29777,35,1,3
29659,29776,31,2,9
29627,29759,31,3,15
29663,29777,35,1,3
29632,29767,42,1,3
29658,29772,30,2,9
29635,29770,37,2,9
29636,29771,42,1,3
29649,29778,35,2,9
29652,29772,32,2,9
29656,29776,32,2,9
29624,29771,41,2,9
29636,29768,30,2,18
29663,29774,29,2,9
29636,29771,42,1,3
29654,29774,37,1,3
29662,29776,35,1,3
29509,29748,65,4,16
29466,29735,63,6,31
29509,29748,65,4,16
29354,29704,76,8,49
29503,29745,59,5,25
29383,29712,71,8,46
29362,29706,71,9,52
29371,29709,77,7,43
29359,29706,80,7,43
29355,29705,81,7,43
29387,29713,73,7,43
29343,29708,75,10,55
29432,29716,68,6,31
29491,29736,67,4,16
29439,29723,80,4,16
29487,29735,68,4,16
29391,29711,92,4,16
29387,29713,73,7,43
29383,29712,74,7,43
29362,29706,74,8,49
29387,29713,73,7,43
29371,29709,77,7,43
29379,29711,75,7,43
29375,29710,76,7,43
29367,29708,78,7,43
29357,29704,73,8,52
29454,29729,65,6,31
29483,29722,62,5,19
29144,29656,117,11,64
29516,29749,60,5,19
29400,29720,70,8,43
29494,29739,64,5,19
29416,29718,79,5,25
29461,29730,69,6,22
29440,29733,58,9,46
29465,29728,67,6,22
29387,29713,65,9,52
29480,29731,63,6,22
29491,29733,63,5,19
29482,29730,65,5,19
29457,29723,64,6,28
29378,29707,73,8,43
29565,29748,48,3,15
29345,29707,72,10,58
29382,29717,68,9,52
29362,29712,70,10,55
29371,29709,79,7,40
29460,29732,62,6,34
29391,29711,78,6,34
29440,29727,67,6,34
29334,29705,77,10,55
29294,29710,78,10,76
29432,29725,69,6,34
29465,29740,60,7,37
29368,29712,72,8,52
29368,29709,72,9,49
29307,29693,75,11,64
29346,29708,74,10,55
29402,29722,63,9,52
29447,29728,60,7,40
29486,29740,60,6,28
29448,29729,65,6,34
29456,29731,63,6,34
29389,29715,67,9,49
29348,29707,73,10,55
29437,29730,64,7,40
29548,29757,55,4,16
29560,29760,52,4,16
29436,29726,68,6,34
29444,29734,57,9,46
29450,29728,73,5,22
29434,29727,76,5,25
29372,29710,71,9,49
29333,29704,75,10,58
29379,29717,74,8,46
29407,29724,67,8,46
29367,29714,74,9,49
29420,29722,72,6,34
29354,29710,72,10,55
29444,29728,63,7,37
29464,29733,61,6,34
29518,29748,55,5,25
29431,29730,61,8,46
29357,29710,71,10,55
29384,29716,63,9,58
29353,29709,75,9,52
29432,29725,69,6,34
29435,29722,57,8,46
29392,29721,70,9,46
29562,29759,51,4,16
29379,29717,71,9,49
29389,29718,64,9,55
29353,29709,72,10,55
29422,29721,71,6,34
29535,29753,53,5,22
29488,29739,55,6,34
29434,29721,67,6,34
29420,29728,66,8,43
29346,29708,74,10,55
29356,29706,75,9,49
29640,29772,44,0,0
29678,29783,35,0,0
29727,29796,23,0,0
29696,29813,39,0,0
29746,29829,16,3,13
29705,29803,21,3,13
29664,29778,38,0,0
29658,29772,38,0,0
29638,29776,46,0,0
29671,29779,36,0,0
29684,29798,33,1,6
29637,29801,43,3,13
29808,29841,11,0,0
29651,29774,41,0,0
29656,29770,38,0,0
29633,29806,46,3,13
29678,29783,35,0,0
29633,29806,46,3,13
29762,29801,13,0,0
29719,29817,21,3,13
29725,29824,28,1,6
29687,29786,28,1,6
29645,29768,41,0,0
29683,29788,30,1,6
29683,29785,29,1,6
29701,29800,28,1,6
29721,29823,29,1,6
29696,29792,27,1,6
29650,29800,28,2,30
29692,29785,26,1,6
29649,29769,40,0,0
29717,29822,30,1,6
29684,29792,31,1,6
29696,29789,26,1,6
29666,29771,30,1,6
29725,29824,28,1,6
29725,29824,28,1,6
29654,29788,43,1,1
29691,29787,27,1,6
29691,29811,40,0,0
29694,29784,30,0,0
29702,29798,32,0,0
29648,29771,41,0,0
29645,29768,41,0,0
29702,29798,27,1,6
29738,29804,22,0,0
29646,29766,40,0,0
29757,29808,17,0,0
29655,29778,36,1,6
29681,29792,32,1,6
29679,29798,33,2,7
29638,29770,44,0,0
29670,29792,39,1,1
29665,29788,41,0,0
29682,29793,32,1,6
29687,29800,31,2,7
29638,29767,43,0,0
29686,29782,32,0,0
29690,29789,33,0,0
29654,29788,40,2,4
29684,29780,32,0,0
29654,29768,30,2,9
29674,29793,38,1,1
29695,29797,34,0,0
29697,29796,28,1,6
29663,29774,37,0,0
29713,29803,30,0,0
29662,29776,38,0,0
29716,29806,30,0,0
29703,29802,33,0,0
29694,29784,30,0,0
29678,29794,37,1,1
29703,29799,27,1,6
29676,29805,43,0,0
29591,29753,54,0,0
29687,29792,35,0,0
29682,29781,33,0,0
29698,29791,31,0,0
29702,29798,27,1,6
29647,29764,29,2,12
29706,29799,31,0,0
29675,29789,38,0,0
29683,29782,28,1,6
29679,29798,33,2,7
29699,29813,38,0,0
29706,29814,31,1,6
29695,29794,28,1,6
29699,29798,28,1,6
29667,29793,37,1,6
29700,29811,26,1,15
29684,29780,27,1,6
29698,29812,38,0,0
29682,29781,33,0,0
29690,29783,31,0,0
29565,29789,63,3,13
29522,29776,61,5,28
29565,29789,63,3,13
29414,29746,73,7,46
29559,29786,57,4,22
29443,29754,68,7,43
29422,29748,68,8,49
29435,29752,73,6,40
29423,29749,76,6,40
29419,29748,77,6,40
29451,29756,69,6,40
29403,29750,72,9,52
29459,29725,65,5,28
29522,29746,63,3,13
29462,29731,78,3,13
29531,29758,64,3,13
29422,29721,88,3,13
29443,29754,71,6,40
29447,29755,70,6,40
29418,29747,72,7,46
29451,29756,69,6,40
29435,29752,73,6,40
29443,29754,71,6,40
29439,29753,72,6,40
29431,29751,74,6,40
29421,29747,69,7,49
29493,29750,62,5,28
29521,29742,59,4,16
29185,29682,115,10,61
29545,29757,56,4,16
29420,29725,68,7,40
29522,29746,60,4,16
29441,29725,76,4,22
29489,29737,65,5,19
29457,29738,57,8,43
29493,29735,63,5,19
29411,29719,62,8,49
29508,29738,59,5,19
29519,29740,59,4,16
29510,29737,61,4,16
29488,29736,61,5,25
29410,29721,70,7,40
29605,29773,46,2,12
29369,29713,69,9,55
29403,29723,66,8,49
29383,29718,68,9,52
29392,29715,77,6,37
29481,29738,60,5,31
29419,29718,74,5,31
29461,29733,65,5,31
29359,29712,74,9,52
29319,29717,75,9,73
29453,29731,67,5,31
29486,29746,58,6,34
29396,29719,68,7,49
29392,29715,69,8,46
29344,29712,72,10,61
29367,29714,72,9,52
29427,29729,60,8,49
29468,29734,58,6,37
29507,29746,58,5,25
29469,29735,63,5,31
29477,29737,61,5,31
29413,29721,64,8,46
29368,29712,71,9,52
29458,29736,62,6,37
29569,29763,53,3,13
29581,29766,50,3,13
29457,29732,66,5,31
29465,29740,55,8,43
29495,29758,71,4,19
29455,29733,74,4,22
29396,29716,68,8,46
29358,29711,72,9,55
29400,29723,72,7,43
29432,29731,64,7,43
29392,29721,71,8,46
29449,29730,68,5,31
29375,29716,70,9,52
29465,29734,61,6,34
29493,29741,57,5,31
29539,29754,53,4,22
29452,29736,59,7,43
29377,29715,69,9,52
29409,29723,60,8,55
29377,29715,72,8,49
29453,29731,67,5,31
